numSample,x1_pix,y1_pix,x2_pix,y2_pix,laser_X_m,laser_Y_m,laser_Z_m,radar_X_m,radar_Y_m,radar_R_m,radar_A_deg,radar_D_mps,radar_P_db,dataset,index,Difficult,vehicle_class,iou_class,conf_class,track_id,cx,cy
1705,900,530,973,583,-0.1999515891075134,43.136226654052734,0.3102748692035675,0.3029999732971191,43.31480407714844,43.31539916992188,-0.4000000059604645,253.0,21162626.0,RECORD@2020-11-22_12.54.38,101,0.0,car,0.8543909192085266,0.8981699347496033,0,-0.302,45.314
1706,900,525,972,581,-0.1753038167953491,43.02018356323242,0.6538486480712891,0.1885372251272201,43.5083122253418,43.51500701904297,-0.3000000119209289,253.0,20588168.0,RECORD@2020-11-22_12.54.38,102,1.0,car,0.8952364921569824,0.878282904624939,0,-0.228,45.514
1707,901,520,974,580,-0.1555886417627334,42.97780227661133,0.5358000993728638,0.1516881436109542,43.50687789916992,43.51500701904297,-0.2000000029802322,253.0,17532028.0,RECORD@2020-11-22_12.54.38,103,1.0,car,0.9186266660690308,0.8876119256019592,0,-0.152,45.515
1708,902,522,976,582,-0.1308695077896118,42.90133285522461,0.6527931094169617,0.0005983512382954,43.30873489379883,43.31539916992188,-0.0,253.0,20642672.0,RECORD@2020-11-22_12.54.38,104,0.0,car,0.9573768973350524,0.8748063445091248,0,0.0,45.315
1710,904,530,978,583,-0.0572664476931095,42.74208450317383,0.6518365144729614,0.4133956432342529,43.1147346496582,43.11578750610352,-0.6000000238418579,253.0,22644596.0,RECORD@2020-11-22_12.54.38,106,0.0,car,0.8443150520324707,0.8785273432731628,0,-0.451,45.113
1711,908,524,982,582,0.0450188778340816,42.61101531982422,0.6508468985557556,0.2231760323047638,43.11520004272461,43.11578750610352,-0.3000000119209289,253.0,20650308.0,RECORD@2020-11-22_12.54.38,107,0.0,car,0.9267767071723938,0.9013354182243348,0,-0.226,45.115
1712,911,522,987,583,0.1128289029002189,42.37966537475586,0.6494615077972412,0.3022789359092712,42.951637268066406,43.01598358154297,-0.4000000059604645,253.0,24773406.0,RECORD@2020-11-22_12.54.38,108,0.0,car,0.9599519371986388,0.9022390246391296,0,-0.3,45.015
1713,911,522,989,582,0.1544069945812225,42.31371688842773,0.6489336490631104,0.4109987020492553,42.802711486816406,42.81637191772461,-0.6000000238418579,253.0,17826176.0,RECORD@2020-11-22_12.54.38,109,0.0,car,0.9100364446640016,0.9163237810134888,0,-0.448,44.814
1714,911,520,989,583,0.1523172110319137,42.24334335327149,0.6485378742218018,0.4521003663539886,42.71598052978516,42.71656799316406,-0.6000000238418579,253.0,28501796.0,RECORD@2020-11-22_12.54.38,110,0.0,car,0.9434601068496704,0.9103572368621826,0,-0.447,44.714
1715,910,522,989,585,0.1161990016698837,42.21010971069336,0.6480430364608765,0.816685140132904,42.58653259277344,42.71656799316406,-1.100000023841858,253.0,19309132.0,RECORD@2020-11-22_12.54.38,111,0.0,car,0.8758094906806946,0.9165633916854858,0,-0.82,44.709
1716,910,519,988,583,0.0883669182658195,42.1275520324707,0.6476142406463623,0.3009054660797119,42.5098991394043,42.5169563293457,-0.4000000059604645,252.0,19743320.0,RECORD@2020-11-22_12.54.38,112,0.0,car,0.909812867641449,0.9219777584075928,0,-0.297,44.516
1717,908,519,987,580,0.124619610607624,42.06637573242188,0.6473503112792969,0.3663286566734314,42.90021514892578,42.91617584228516,-0.5,252.0,17462198.0,RECORD@2020-11-22_12.54.38,113,1.0,car,0.9366820454597472,0.925736963748932,0,-0.375,44.915
1718,907,523,984,579,0.1116563603281974,42.0528450012207,0.6470204591751099,0.0740965008735656,42.31734848022461,42.31734848022461,-0.1000000014901161,252.0,17589830.0,RECORD@2020-11-22_12.54.38,114,0.0,car,0.875783383846283,0.8935080170631409,0,-0.074,44.317
1719,907,521,983,577,0.0918190330266952,41.87244415283203,0.5322402715682983,0.2242579609155655,42.25909805297852,42.31734848022461,-0.3000000119209289,252.0,17174884.0,RECORD@2020-11-22_12.54.38,115,0.0,car,0.8887580037117004,0.9353315234184264,0,-0.222,44.317
1720,904,520,983,581,0.0175137836486101,41.856143951416016,0.6458989381790161,0.2557748258113861,42.41631317138672,42.41715240478516,-0.4000000059604645,253.0,19636094.0,RECORD@2020-11-22_12.54.38,116,0.0,car,0.9761591553688048,0.9123866558074952,0,-0.296,44.416
1721,903,522,980,580,-0.0612927228212356,41.74999237060547,0.5311182141304016,0.1465451121330261,42.21403503417969,42.21754455566406,-0.2000000029802322,253.0,26106864.0,RECORD@2020-11-22_12.54.38,117,0.0,car,0.9368153214454652,0.9229360222816468,0,-0.147,44.217
1722,900,526,976,580,-0.0755377039313316,41.690223693847656,0.6449753046035767,-0.1460841447114944,42.21702575683594,42.21754455566406,0.2000000029802322,252.0,16160501.0,RECORD@2020-11-22_12.54.38,118,0.0,car,0.8616273403167725,0.9359384775161744,0,0.147,44.217
1723,897,525,974,582,-0.2058987617492675,41.55479049682617,0.5304217338562012,-0.1450431644916534,41.917877197265625,41.91812896728516,0.2000000029802322,253.0,18704120.0,RECORD@2020-11-22_12.54.38,119,0.0,car,0.9143231511116028,0.4940138459205627,0,0.146,43.918
1725,893,526,971,583,-0.3089967668056488,41.44270324707031,0.5299767255783081,0.0005800403305329,41.8598861694336,41.91812896728516,-0.0,253.0,22570284.0,RECORD@2020-11-22_12.54.38,121,1.0,car,0.9193419814109802,0.9279218316078186,0,0.0,43.918
1727,889,526,967,584,-0.406022846698761,41.31111526489258,0.5293769836425781,-0.0354777760803699,41.71744155883789,41.7185173034668,0.0,252.0,31276506.0,RECORD@2020-11-22_12.54.38,123,0.0,car,0.9294450283050536,0.928610622882843,0,0.0,43.719
1729,884,527,964,587,-0.4908164739608764,41.15107727050781,0.0972130298614502,-0.1446850895881652,41.51201629638672,41.51890563964844,0.2000000029802322,252.0,29335348.0,RECORD@2020-11-22_12.54.38,125,0.0,car,0.9341484308242798,0.8980316519737244,0,0.145,43.519
1730,884,523,963,585,-0.5259412527084351,41.05751419067383,0.6407530307769775,-0.0708376690745353,41.51663589477539,41.51890563964844,0.1000000014901161,252.0,23396854.0,RECORD@2020-11-22_12.54.38,126,0.0,car,0.9672286510467528,0.8996108174324036,0,0.072,43.519
1731,882,523,960,582,-0.5378695130348206,40.98780822753906,0.5281774997711182,-0.1415732204914093,41.11317443847656,41.11968612670898,0.2000000029802322,252.0,20233174.0,RECORD@2020-11-22_12.54.38,127,0.0,car,0.9112330079078674,0.9368100762367249,0,0.144,43.119
1732,878,525,959,585,-0.6167615056037903,40.85325622558594,0.6395655274391174,-0.2136529833078384,41.30672454833984,41.319297790527344,0.3000000119209289,252.0,25244118.0,RECORD@2020-11-22_12.54.38,128,0.0,car,0.9626049399375916,0.8850300908088684,0,0.216,43.319
1733,877,522,956,580,-0.5813252925872803,40.7763557434082,0.5277519226074219,-0.2849295437335968,41.10717391967773,41.11968612670898,0.4000000059604645,252.0,13815702.0,RECORD@2020-11-22_12.54.38,129,0.0,car,0.8803613781929016,0.916300654411316,0,0.287,43.119
1736,883,522,966,584,-0.4998484551906585,40.5832633972168,0.6377183198928833,-0.0720525830984115,41.00738525390625,41.01988220214844,0.1000000014901161,253.0,17803716.0,RECORD@2020-11-22_12.54.38,132,0.0,car,0.9512602090835572,0.9352342486381532,0,0.072,43.02
1737,888,522,972,585,-0.4076676964759826,40.51049041748047,0.5262621641159058,0.0005677379667758,40.920013427734375,40.92007827758789,-0.0,253.0,23523270.0,RECORD@2020-11-22_12.54.38,133,0.0,car,0.9250117540359496,0.9140719175338744,0,0.0,42.92
1739,902,520,982,584,-0.0856623724102974,40.43989181518555,0.5258558988571167,0.4227331876754761,40.6616325378418,40.72046661376953,-0.6000000238418579,253.0,18669644.0,RECORD@2020-11-22_12.54.38,135,1.0,car,0.9740936756134032,0.9195680618286132,0,-0.426,42.718
1739,1113,505,1147,596,3.459428548812866,32.15687561035156,0.6223565936088562,3.868327379226685,31.699508666992188,31.937620162963867,-7.0,178.0,6791406.5,RECORD@2020-11-22_12.54.38,135,1.0,person,0.8453564643859863,0.3579161465167999,4,-3.892,33.7
1740,908,523,990,585,0.0877717137336731,40.36077117919922,0.6360689401626587,0.2802743315696716,40.72022247314453,40.72046661376953,-0.4000000059604645,253.0,26728176.0,RECORD@2020-11-22_12.54.38,136,1.0,car,0.9472309947013856,0.8227525353431702,0,-0.284,42.719
1740,1127,508,1163,605,3.5051469802856445,30.447608947753903,0.8236404657363892,3.73405122756958,30.520488739013672,30.739959716796875,-7.0,178.0,5323237.5,RECORD@2020-11-22_12.54.38,136,1.0,bicycle,0.7333875894546509,0.6777011156082153,4,-3.746,32.511
1741,917,522,998,584,0.3028815388679504,40.316986083984375,0.5255657434463501,0.778343141078949,40.60626602172852,40.62065887451172,-1.100000023841858,254.0,27835620.0,RECORD@2020-11-22_12.54.38,137,0.0,car,0.8971723318099976,0.9234691262245178,0,-0.78,42.613
1741,1144,502,1181,604,3.60633397102356,28.671276092529297,0.861931562423706,3.827773332595825,28.684791564941406,28.94346809387207,-7.599999904632568,180.0,7286637.5,RECORD@2020-11-22_12.54.38,137,0.0,bicycle,0.8249732851982117,0.689037561416626,4,-3.828,30.689
1742,925,521,1004,581,0.4623253941535949,40.2507438659668,0.6355412006378174,0.8730701804161072,40.89290237426758,40.92007827758789,-1.2000000476837158,254.0,18146486.0,RECORD@2020-11-22_12.54.38,138,1.0,car,0.9108020663261414,0.917119801044464,0,-0.857,42.911
1742,1162,497,1199,611,3.67303991317749,26.897634506225582,0.8332900404930115,3.794973611831665,26.64191627502441,26.94736671447754,-8.100000381469727,178.0,6414246.0,RECORD@2020-11-22_12.54.38,138,1.0,bicycle,0.8040667772293091,0.7533337473869324,4,-3.797,28.679
1743,930,528,1012,590,0.5717561841011047,40.21344757080078,0.525314211845398,1.12360942363739,40.47431945800781,40.52085494995117,-1.600000023841858,254.0,14932861.0,RECORD@2020-11-22_12.54.38,139,1.0,car,0.958908200263977,0.9277327656745912,0,-1.131,42.505
1743,1171,503,1214,619,3.652475595474243,25.215755462646484,0.8042579889297485,3.847487211227417,25.04139518737793,25.350486755371094,-8.699999809265137,177.0,8632525.0,RECORD@2020-11-22_12.54.38,139,1.0,bicycle,0.7353609800338745,0.7420003414154053,4,-3.835,27.059
1745,945,520,1026,580,0.9507774710655212,40.09104537963867,0.5250820517539978,1.254537582397461,40.48226547241211,40.52085494995117,-1.7999999523162842,254.0,23075056.0,RECORD@2020-11-22_12.54.38,141,1.0,car,0.9234989881515504,0.8503105640411377,0,-1.273,42.501
1745,1214,504,1259,633,3.735697507858277,21.73904037475586,0.7453047037124634,3.8919098377227774,21.582365036010746,21.95711326599121,-10.100000381469728,179.0,9479369.0,RECORD@2020-11-22_12.54.38,141,1.0,bicycle,0.6707964539527893,0.7684148550033569,4,-3.851,23.617
1746,950,524,1030,581,1.118190884590149,40.08341217041016,0.6344196200370789,1.4634475708007812,40.66460037231445,40.72046661376953,-2.0999999046325684,254.0,21375454.0,RECORD@2020-11-22_12.54.38,142,1.0,car,0.8759221434593201,0.9012160301208496,0,-1.492,42.693
1746,1233,498,1289,639,3.755878448486328,19.921173095703125,0.7194364070892334,3.8879528045654297,19.988956451416016,20.36023330688477,-11.0,179.0,8290927.5,RECORD@2020-11-22_12.54.38,142,1.0,bicycle,0.9145728349685668,0.8580975532531738,4,-3.885,21.986
1749,954,522,1033,580,1.1560710668563845,39.85586929321289,0.5243855714797974,1.5512442588806152,40.26842498779297,40.32124710083008,-2.200000047683716,253.0,16087248.0,RECORD@2020-11-22_12.54.38,145,0.0,car,0.8498483896255493,0.9417975544929504,0,-1.548,42.292
1750,951,523,1033,583,1.150383234024048,39.8390007019043,0.632770299911499,1.3860012292861938,40.15219497680664,40.32124710083008,-2.0,253.0,19877354.0,RECORD@2020-11-22_12.54.38,146,1.0,car,0.9311630725860596,0.9129698276519777,0,-1.407,42.297
1751,948,525,1032,587,1.0460546016693115,39.762813568115234,0.5233408808708191,1.3868460655212402,40.004981994628906,40.02183151245117,-2.0,253.0,21984816.0,RECORD@2020-11-22_12.54.38,147,0.0,car,0.9357872605323792,0.9260365962982178,0,-1.397,41.997
1752,946,525,1029,585,0.9877874851226808,39.63869857788086,0.6316157579421997,1.3026621341705322,40.175514221191406,40.22144317626953,-1.899999976158142,252.0,38767860.0,RECORD@2020-11-22_12.54.38,148,0.0,car,0.8972026705741882,0.928213894367218,0,-1.334,42.199
1753,944,522,1026,581,1.0067461729049685,39.53156280517578,0.5230313539505005,1.120736837387085,39.99738311767578,40.12163543701172,-1.600000023841858,252.0,31424058.0,RECORD@2020-11-22_12.54.38,149,0.0,car,0.8904224038124084,0.934782862663269,0,-1.12,42.106
1754,940,525,1023,584,0.8998110890388489,39.470848083496094,0.6304612755775452,0.9244065880775452,39.985782623291016,40.12163543701172,-1.2999999523162842,251.0,20588772.0,RECORD@2020-11-22_12.54.38,150,0.0,car,0.904296576976776,0.936212718486786,0,-0.91,42.111
1756,931,510,1015,578,0.733797550201416,39.199485778808594,1.0409657955169678,0.6581069231033325,39.710479736328125,39.722415924072266,-1.0,250.0,18045512.0,RECORD@2020-11-22_12.54.38,152,0.0,car,0.9113157391548156,0.9240426421165466,0,-0.693,41.716
1766,907,523,993,584,0.1173122152686119,37.46755599975586,0.6173326373100281,0.3297460079193115,37.92308807373047,37.925926208496094,-0.5,247.0,27039586.0,RECORD@2020-11-22_12.54.38,162,0.0,car,0.8969748616218567,0.9366775751113892,0,-0.331,39.924
1766,848,509,898,552,-3.118762254714966,75.76561737060547,0.8706688284873962,-2.2255070209503174,75.03102111816406,75.05340576171875,1.7000000476837158,243.0,9790337.0,RECORD@2020-11-22_12.54.38,162,0.0,car,0.8898034691810608,0.852667510509491,5,2.227,77.02
1767,911,524,999,584,0.2332042008638382,37.23121643066406,0.5137062668800354,0.3332353830337524,37.71823501586914,37.72631454467773,-0.5,247.0,20700242.0,RECORD@2020-11-22_12.54.38,163,0.0,car,0.8731169700622559,0.9238276481628418,0,-0.329,39.725
1767,846,513,897,556,-2.977734088897705,69.629638671875,0.6394976377487183,-1.9358044862747192,69.23426055908203,69.26471710205078,1.600000023841858,244.0,20239846.0,RECORD@2020-11-22_12.54.38,163,0.0,car,0.9114909172058104,0.9016443490982056,5,1.934,71.238
1768,841,512,896,562,-2.711422681808472,63.88603591918945,0.7921609878540039,-2.657012462615967,63.41071701049805,63.47602081298828,2.400000095367432,245.0,7510853.5,RECORD@2020-11-22_12.54.38,164,1.0,car,0.9236738681793212,0.8173272609710693,5,2.658,65.42
1768,916,526,1005,585,0.3416244983673095,37.081424713134766,0.6142319440841675,0.4908562302589416,37.52384948730469,37.526702880859375,-0.800000011920929,246.0,19126926.0,RECORD@2020-11-22_12.54.38,164,1.0,car,0.8572142720222473,0.9220966100692748,0,-0.524,39.523
1769,835,513,896,567,-2.5938992500305176,57.72218704223633,0.5934721827507019,-2.3562357425689697,57.3375129699707,57.38791275024414,2.299999952316284,245.0,10875040.0,RECORD@2020-11-22_12.54.38,165,0.0,car,0.924863874912262,0.7684816122055054,5,2.303,59.342
1769,921,523,1010,586,0.4694647490978241,36.81709289550781,0.5120037794113159,0.9221215844154358,37.30865859985352,37.32709503173828,-1.399999976158142,246.0,27905692.0,RECORD@2020-11-22_12.54.38,165,0.0,car,0.9155821204185486,0.9391179084777832,0,-0.912,39.316
1770,925,523,1015,586,0.6147162318229675,36.33773422241211,0.5103206634521484,0.9774810075759888,36.90963745117188,36.92787551879883,-1.5,246.0,20872640.0,RECORD@2020-11-22_12.54.38,166,0.0,car,0.8607642650604248,0.920867681503296,0,-0.967,38.915
1770,809,508,888,578,-2.561776638031006,45.89528274536133,0.5476981997489929,-2.077305793762207,45.660003662109375,45.71072006225586,2.5999999046325684,247.0,9782691.0,RECORD@2020-11-22_12.54.38,166,0.0,car,0.9299299120903016,0.903992772102356,5,2.074,47.664
1771,927,524,1017,586,0.6980174779891968,36.191383361816406,0.6089870929718018,0.734975278377533,36.500247955322266,36.52865219116211,-1.2000000476837158,246.0,32954510.0,RECORD@2020-11-22_12.54.38,167,1.0,car,0.8423880934715271,0.9275009632110596,0,-0.765,38.521
1771,787,510,877,587,-2.648558616638184,40.102909088134766,0.6335619688034058,-2.487182378768921,39.6462516784668,39.722415924072266,3.5999999046325684,248.0,14799936.0,RECORD@2020-11-22_12.54.38,167,1.0,car,0.9198914170265198,0.8862677812576294,5,2.494,41.644
1772,757,514,862,601,-2.7169382572174072,34.14752960205078,0.5019822716712952,-2.919020175933838,33.6452522277832,33.73411178588867,4.900000095367432,249.0,13923475.0,RECORD@2020-11-22_12.54.38,168,1.0,car,0.9369332194328308,0.8289658427238464,5,2.881,35.611
1772,929,525,1019,590,0.641958475112915,35.972713470458984,0.5088309645652771,0.5105289220809937,36.30419921875,36.329044342041016,-0.800000011920929,246.0,18855934.0,RECORD@2020-11-22_12.54.38,168,1.0,car,0.9086121916770936,0.935517966747284,0,-0.507,38.326
1773,928,527,1020,588,0.6828449368476868,35.76784896850586,0.6058863401412964,0.5609540939331055,36.12775802612305,36.129432678222656,-0.8999999761581421,246.0,12770686.0,RECORD@2020-11-22_12.54.38,169,1.0,car,0.8404615521430969,0.9335442185401917,0,-0.567,38.125
1773,716,513,846,618,-2.6870486736297607,28.358720779418945,0.1833624988794326,-2.542525291442871,27.96967124938965,28.145029067993164,5.300000190734863,250.0,9697129.0,RECORD@2020-11-22_12.54.38,169,1.0,car,0.927056849002838,0.8705170750617981,5,2.6,30.025
1774,928,523,1020,588,0.6563102602958679,35.520362854003906,0.5071671605110168,0.6593220829963684,36.02530670166016,36.02962875366211,-1.100000023841858,247.0,22350006.0,RECORD@2020-11-22_12.54.38,170,1.0,car,0.8877755403518677,0.9425050616264344,0,-0.692,38.023
1774,665,513,823,642,-2.637306928634644,22.43093490600586,0.2204629629850387,-2.469477891921997,22.21533966064453,22.356334686279297,6.199999809265137,251.0,12812642.0,RECORD@2020-11-22_12.54.38,170,1.0,car,0.9844516515731812,0.8420848846435547,5,2.414,24.226
1775,563,515,781,685,-2.733227729797364,16.688716888427734,0.2590335011482239,-3.093012571334839,16.179733276367188,16.368030548095703,10.699999809265137,252.0,22366516.0,RECORD@2020-11-22_12.54.38,171,1.0,car,0.9507781267166138,0.9542914032936096,5,3.039,18.083
1775,927,525,1021,590,0.6410290002822876,35.34897994995117,0.603412389755249,0.7529584169387817,35.921932220458984,35.92982482910156,-1.2000000476837158,247.0,20846924.0,RECORD@2020-11-22_12.54.38,171,1.0,car,0.8969522714614868,0.904119908809662,0,-0.752,37.922
1776,386,509,711,752,-2.68672251701355,10.88137149810791,0.5583775043487549,-2.912665605545044,10.317286491394045,10.77894687652588,16.200000762939453,6.0,18529768.0,RECORD@2020-11-22_12.54.38,172,1.0,car,0.95428729057312,0.9349859356880188,5,3.007,12.351
1776,926,521,1018,589,0.6226615309715271,35.1485710144043,0.5058515667915344,0.7302597165107727,35.64231491088867,35.7302131652832,-1.2000000476837158,248.0,22509748.0,RECORD@2020-11-22_12.54.38,172,1.0,car,0.9335207939147948,0.9516770839691162,0,-0.748,37.722
1777,923,520,1016,587,0.6055370569229126,34.98550796508789,0.6009713411331177,0.5902162790298462,35.51603317260742,35.530601501464844,-1.0,248.0,20890390.0,RECORD@2020-11-22_12.54.38,173,1.0,car,0.9288864135742188,0.9316966533660888,0,-0.62,37.525
1777,46,516,561,935,-2.570845365524292,5.060160636901856,0.4072087407112121,-2.237720966339112,5.558079242706299,5.988303661346436,21.799999237060547,15.0,10148465.0,RECORD@2020-11-22_12.54.38,173,1.0,car,0.8864535689353943,0.4302595555782318,5,2.224,7.56
1778,921,517,1013,584,0.5037602186203003,34.81632614135742,0.9637987017631532,0.4581474065780639,35.281227111816406,35.33099365234375,-0.800000011920929,248.0,17749742.0,RECORD@2020-11-22_12.54.38,174,0.0,car,0.918146789073944,0.9234460592269896,0,-0.493,37.328
1779,918,519,1013,589,0.4691414535045624,34.657894134521484,0.5986623167991638,0.49650439620018,35.32964324951172,35.33099365234375,-0.800000011920929,249.0,21536354.0,RECORD@2020-11-22_12.54.38,175,0.0,car,0.9661916494369508,0.9440842866897584,0,-0.493,37.328
1780,916,520,1010,586,0.4275473654270172,34.47340774536133,0.5039169192314148,0.4908033907413482,35.02220916748047,35.13138198852539,-0.800000011920929,249.0,17402062.0,RECORD@2020-11-22_12.54.38,176,1.0,car,0.8824838995933533,0.8646453022956848,0,-0.491,37.128
1781,915,520,1009,593,0.4038182497024536,34.341426849365234,0.5968150496482849,0.4795491099357605,34.72157669067383,34.73216247558594,-0.800000011920929,250.0,28944676.0,RECORD@2020-11-22_12.54.38,177,0.0,car,0.9470642805099488,0.9351328015327454,0,-0.485,36.729
1782,911,520,1009,595,0.3148918747901916,34.26304626464844,0.5020983219146729,0.5490878820419312,34.81391906738281,34.83197021484375,-0.8999999761581421,251.0,22621584.0,RECORD@2020-11-22_12.54.38,178,0.0,car,0.9282798767089844,0.8958436250686646,0,-0.547,36.828
1783,910,513,1006,588,0.2838464081287384,34.09905242919922,0.5953966379165649,0.240864023566246,34.33210372924805,34.332942962646484,-0.4000000059604645,252.0,23567724.0,RECORD@2020-11-22_12.54.38,179,0.0,car,0.9735816717147828,0.9402042627334596,0,-0.24,36.332
1784,906,514,1003,592,0.189940333366394,34.00532531738281,0.5013824701309204,0.2401658743619918,34.48501968383789,34.53255081176758,-0.4000000059604645,252.0,29045504.0,RECORD@2020-11-22_12.54.38,180,0.0,car,0.9159640073776244,0.9466444849967957,0,-0.241,36.532
1785,905,514,1003,589,0.1850041449069976,33.924190521240234,0.5941101312637329,0.2387695461511612,34.39058303833008,34.43274688720703,-0.4000000059604645,253.0,27111098.0,RECORD@2020-11-22_12.54.38,181,0.0,car,0.9352139830589294,0.9471169114112854,0,-0.24,36.432
1786,901,514,999,594,0.1507953405380249,33.85871124267578,0.500744104385376,0.1188514754176139,34.1125373840332,34.133331298828125,-0.2000000029802322,254.0,29092676.0,RECORD@2020-11-22_12.54.38,182,0.0,car,0.9614467620849608,0.8917626738548279,0,-0.119,36.133
1787,901,514,996,593,0.1554229408502578,33.846126556396484,0.5933184623718262,0.2981598675251007,34.30778884887695,34.332942962646484,-0.5,254.0,29993184.0,RECORD@2020-11-22_12.54.38,183,0.0,car,0.887533962726593,0.9388989806175232,0,-0.3,36.332
1788,900,514,996,593,0.1300455927848816,33.75308609008789,0.5004345178604126,0.5083187222480774,34.31669616699219,34.332942962646484,-0.8999999761581421,254.0,22255976.0,RECORD@2020-11-22_12.54.38,184,1.0,car,0.9460634589195251,0.9400622844696044,0,-0.539,36.329
1789,900,514,996,596,0.0958059132099151,33.799285888671875,0.5930545926094055,0.2944481372833252,34.133201599121094,34.133331298828125,-0.5,128.0,28473728.0,RECORD@2020-11-22_12.54.38,185,0.0,car,0.9263717532157898,0.9251927733421326,0,-0.298,36.132
1790,898,514,995,594,0.0764134004712104,33.75857162475586,0.5002604722976685,0.3052738904953003,34.3275032043457,34.332942962646484,-0.5,1.0,19699138.0,RECORD@2020-11-22_12.54.38,186,0.0,car,0.9027062058448792,0.927130162715912,0,-0.3,36.332
1791,897,514,994,593,0.0674477666616439,33.76604461669922,0.5929886102676392,0.3536727726459503,34.332916259765625,34.332942962646484,-0.6000000238418579,1.0,27827536.0,RECORD@2020-11-22_12.54.38,187,0.0,car,0.9356406927108764,0.9277809858322144,0,-0.36,36.331
1792,896,515,994,594,0.0522488467395305,33.78636932373047,0.5003958940505981,0.0600406229496002,34.22747802734375,34.23313903808594,-0.1000000014901161,2.0,39422788.0,RECORD@2020-11-22_12.54.38,188,0.0,car,0.9356912970542908,0.9113246202468872,0,-0.06,36.233
1793,896,514,994,595,0.0637598037719726,33.873565673828125,0.5933844447135925,0.3017850220203399,34.31886672973633,34.332942962646484,-0.5,2.0,17658180.0,RECORD@2020-11-22_12.54.38,189,0.0,car,0.9617518186569214,0.9268711805343628,0,-0.3,36.332
1794,897,512,993,596,0.028697894886136,33.87540054321289,0.5006667375564575,0.1183482855558395,34.32476806640625,34.332942962646484,-0.2000000029802322,2.0,10915413.0,RECORD@2020-11-22_12.54.38,190,0.0,car,0.956404447555542,0.9228141903877258,0,-0.12,36.333
1795,898,515,994,598,0.0320114828646183,33.96828842163086,0.5940442085266113,0.0004812820116057,34.31869888305664,34.332942962646484,-0.0,3.0,13360224.0,RECORD@2020-11-22_12.54.38,191,0.0,car,0.9036661386489868,0.9274935722351074,0,0.0,36.333
1796,899,514,997,600,0.0434148758649826,34.016056060791016,0.501169741153717,0.3288023769855499,34.27564239501953,34.332942962646484,-0.6000000238418579,3.0,21163746.0,RECORD@2020-11-22_12.54.38,192,0.0,car,0.9319472312927246,0.9248749017715454,0,-0.36,36.331
1797,900,514,997,595,0.1332416236400604,34.067535400390625,0.5948358774185181,0.3620437383651733,34.42560958862305,34.43274688720703,-0.6000000238418579,2.0,18937224.0,RECORD@2020-11-22_12.54.38,193,0.0,car,0.8758044838905334,0.9363408088684082,0,-0.361,36.431
1798,901,510,999,591,0.1016974225640297,34.073883056640625,0.5018081665039062,0.3558197319507599,34.511043548583984,34.53255081176758,-0.6000000238418579,3.0,17516216.0,RECORD@2020-11-22_12.54.38,194,0.0,car,0.8930195569992065,0.9299554228782654,0,-0.362,36.531
1799,903,515,999,597,0.1450462639331817,34.18387985229492,0.5956275463104248,0.1812650263309478,34.3275032043457,34.332942962646484,-0.3000000119209289,2.0,26379350.0,RECORD@2020-11-22_12.54.38,195,0.0,car,0.9524791836738586,0.9105589389801024,0,-0.18,36.332
1800,904,515,999,599,0.1225110664963722,34.249393463134766,0.5020596385002136,0.3035294413566589,34.72554397583008,34.73216247558594,-0.5,2.0,21077442.0,RECORD@2020-11-22_12.54.38,196,0.0,car,0.9206396341323853,0.900330126285553,0,-0.303,36.731
1801,905,516,1001,597,0.1758264154195785,34.31188201904297,0.5963532328605652,0.4223013520240783,34.52470779418945,34.53255081176758,-0.699999988079071,2.0,30485960.0,RECORD@2020-11-22_12.54.38,197,0.0,car,0.9117870926856996,0.9191367030143738,0,-0.422,36.53
1802,904,516,1001,595,0.1908019334077835,34.34526062011719,0.5024079084396362,0.5961846113204956,34.48894119262695,34.53255081176758,-1.0,2.0,10597631.0,RECORD@2020-11-22_12.54.38,198,1.0,car,0.9426745772361756,0.9030920267105104,0,-0.603,36.527
1803,905,517,1000,601,0.166400671005249,34.405330657958984,0.597012996673584,0.4851252436637878,34.70761489868164,34.73216247558594,-0.800000011920929,2.0,12908047.0,RECORD@2020-11-22_12.54.38,199,0.0,car,0.959883987903595,0.8692206144332886,0,-0.485,36.729
1804,905,515,1000,601,0.1085674539208412,34.470829010009766,0.5029882788658142,0.6633170247077942,34.52202606201172,34.53255081176758,-1.100000023841858,3.0,16452773.0,RECORD@2020-11-22_12.54.38,200,1.0,car,0.9639803171157836,0.9135849475860596,0,-0.663,36.526
1805,905,514,999,597,0.1584152728319168,34.53213882446289,0.5976067185401917,0.424548327922821,34.70840835571289,34.73216247558594,-0.699999988079071,2.0,15401231.0,RECORD@2020-11-22_12.54.38,201,0.0,car,0.931273341178894,0.9215514063835144,0,-0.424,36.73
1806,903,513,999,594,0.1837680041790008,34.56415557861328,0.5032591223716736,0.4544194638729095,34.681968688964844,34.73216247558594,-0.800000011920929,2.0,14080593.0,RECORD@2020-11-22_12.54.38,202,1.0,car,0.891078770160675,0.9204558730125428,0,-0.485,36.729
1807,904,515,999,599,0.153099238872528,34.619895935058594,0.5982664823532104,0.4285300970077514,35.07583999633789,35.131385803222656,-0.699999988079071,2.0,24387800.0,RECORD@2020-11-22_12.54.38,203,0.0,car,0.9232877492904664,0.9042304158210754,0,-0.429,37.129
